hgnc_id	gene_id	symbol	contig	start	end	strand
HGNC:12406	7275	TUB	chr11	8019059	8106243	+
NA	124902627	LOC124902627	chr11	8035202	8038235	-
HGNC:51120	101927917	TUB-AS1	chr11	8060038	8069373	+
HGNC:30338	79608	RIC3	chr11	8092965	8169025	-
HGNC:54191	101927936	RIC3-DT	chr11	8169078	8180247	+
HGNC:6641	4004	LMO1	chr11	8224309	8268787	-
NA	105376536	LOC105376536	chr11	8229881	8233019	+
HGNC:14568	65975	STK33	chr11	8334824	8594228	-
NA	124900315	LOC124900315	chr11	8555016	8555146	+
HGNC:29005	9866	TRIM66	chr11	8612040	8683231	-
HGNC:10329	6157	RPL27A	chr11	8682792	8689872	+
HGNC:32586	619562	SNORA3A	chr11	8684227	8684356	+
HGNC:32638	677826	SNORA3B	chr11	8685439	8685569	+
HGNC:11350	6764	DENND2B	chr11	8693352	8910951	-
NA	107984308	LOC107984308	chr11	8718184	8719532	+
HGNC:56176	102724784	DENND2B-AS1	chr11	8768778	8810276	+
HGNC:43230	100873596	RNA5SP330	chr11	8845263	8845358	+
HGNC:1170	56672	AKIP1	chr11	8911189	8920079	+
HGNC:1169	56673	C11orf16	chr11	8920076	8932947	-
HGNC:740	56676	ASCL3	chr11	8937578	8943016	-
HGNC:1168	56674	TMEM9B	chr11	8947202	8964947	-
HGNC:19230	493900	TMEM9B-AS1	chr11	8964675	8976283	+
HGNC:1167	56675	NRIP3	chr11	8980576	9004505	-
HGNC:30425	57758	SCUBE2	chr11	9019476	9091599	-
HGNC:55524	105376541	NRIP3-DT	chr11	9055906	9067791	+
HGNC:43545	100847015	MIR5691	chr11	9090312	9090379	-
HGNC:39875	283102	KRT8P41	chr11	9094363	9096190	+
NA	105376542	LOC105376542	chr11	9111838	9122413	-
HGNC:19344	23258	DENND5A	chr11	9138825	9265350	-
HGNC:34938	100189370	TRL-CAA5-1	chr11	9275243	9275316	+
HGNC:28948	440026	TMEM41B	chr11	9280654	9314593	-
HGNC:50615	106480303	PRR13P2	chr11	9311084	9311742	-
HGNC:9852	10527	IPO7	chr11	9384652	9448127	+
HGNC:32613	677808	SNORA23	chr11	9428766	9428954	+
NA	644656	LOC644656	chr11	9459556	9460698	-
HGNC:12928	7702	ZNF143	chr11	9461012	9528524	+
HGNC:12761	7465	WEE1	chr11	9573670	9589985	+
NA	124902827	LOC124902827	chr11	9578028	9578131	+
HGNC:36289	440027	RPL23AP65	chr11	9606123	9606662	+
NA	124902628	LOC124902628	chr11	9652925	9660114	-
HGNC:36223	387753	RPL21P97	chr11	9660395	9660956	+
HGNC:17070	23075	SWAP70	chr11	9664077	9752993	+
HGNC:45774	106480459	RN7SKP50	chr11	9680924	9681238	+
HGNC:54226	440028	LINC02709	chr11	9754770	9759533	-
HGNC:27438	283104	SBF2-AS1	chr11	9758293	9811319	+
HGNC:2135	81846	SBF2	chr11	9778668	10294219	-
NA	105369149	LOC105369149	chr11	9780476	9791244	+
NA	124902802	LOC124902802	chr11	9817997	9819974	+
NA	101928008	LOC101928008	chr11	9839142	9929263	+
HGNC:34124	100147815	RNU7-28P	chr11	9843817	9843875	-
HGNC:4343	2754	GLULP2	chr11	9956585	9959912	-
NA	653503	LOC653503	chr11	10271211	10272288	-
HGNC:259	133	ADM	chr11	10305073	10307397	+
NA	100130460	CAND1.11	chr11	10308313	10430673	+
HGNC:46932	106481170	RNU6ATAC33P	chr11	10399192	10399317	-
HGNC:470	272	AMPD3	chr11	10450388	10507579	+
HGNC:37165	100463486	MTRNR2L8	chr11	10507887	10509176	-
HGNC:41628	100616263	MIR4485	chr11	10508270	10508326	-
HGNC:21159	50862	RNF141	chr11	10511673	10541187	-
HGNC:43434	100129827	IRAG1-AS1	chr11	10541236	10599932	+
HGNC:14687	10894	LYVE1	chr11	10556966	10568665	-
HGNC:7237	10335	IRAG1	chr11	10573095	10693755	-
HGNC:16850	9646	CTR9	chr11	10751246	10779746	+
HGNC:3297	1982	EIF4G2	chr11	10797046	10808926	-
HGNC:32760	692223	SNORD97	chr11	10801467	10801608	-
NA	101928053	LOC101928053	chr11	10809297	10822931	+
HGNC:30803	58486	ZBED5	chr11	10852706	10858053	-
HGNC:48646	729013	ZBED5-AS1	chr11	10858217	10879276	+
NA	124902629	LOC124902629	chr11	10884159	10899333	-
NA	107984309	LOC107984309	chr11	10900141	10931668	-
NA	105379882	LOC105379882	chr11	10931514	10942364	+
HGNC:54272	105376550	LINC02752	chr11	11118742	11231199	+
NA	100288365	LOC100288365	chr11	11135471	11136740	+
NA	105376548	LOC105376548	chr11	11152801	11156561	-
HGNC:39366	100874460	HMGN1P22	chr11	11181610	11182479	-
HGNC:42296	100873354	MTND5P21	chr11	11239855	11240175	+
NA	124902630	LOC124902630	chr11	11242764	11245231	-
NA	124902631	LOC124902631	chr11	11247339	11261630	-
HGNC:30488	374378	GALNT18	chr11	11270877	11622005	-
NA	124902633	LOC124902633	chr11	11297380	11298879	+
HGNC:2458	283106	CSNK2A3	chr11	11351942	11353250	-
NA	107983976	LOC107983976	chr11	11473276	11484356	-
NA	124902632	LOC124902632	chr11	11569965	11573777	+
NA	105376553	LOC105376553	chr11	11635334	11645153	-
HGNC:38329	100423026	MIR4299	chr11	11656651	11656722	-
HGNC:50274	102465870	MIR8070	chr11	11783135	11783222	-
NA	107984311	LOC107984311	chr11	11814555	11841841	-
HGNC:20076	55031	USP47	chr11	11841972	11961887	+
HGNC:54466	115482722	H3P33	chr11	11856490	11856859	-
HGNC:2893	27122	DKK3	chr11	11963036	12009745	-
HGNC:53582	105376554	LINC02547	chr11	12030875	12061785	+
HGNC:24693	9645	MICAL2	chr11	12110590	12362140	+
HGNC:50200	102466906	MIR6124	chr11	12163683	12163767	+
NA	124902634	LOC124902634	chr11	12214482	12224364	-
HGNC:14652	55742	PARVA	chr11	12376436	12535356	+
NA	105376556	LOC105376556	chr11	12619302	12641726	+
HGNC:11714	7003	TEAD1	chr11	12674421	12944737	+
NA	107984313	LOC107984313	chr11	12825264	12836430	-
NA	124900312	LOC124900312	chr11	12904817	12904988	-
HGNC:48671	100506305	LINC00958	chr11	12979534	12989548	-
HGNC:54255	105376557	RASSF10-DT	chr11	12991501	13009116	-
HGNC:33984	644943	RASSF10	chr11	13009316	13012119	+
NA	105376558	LOC105376558	chr11	13111503	13112981	-
NA	124902635	LOC124902635	chr11	13115075	13116099	+
HGNC:701	406	ARNTL	chr11	13276652	13387266	+
HGNC:45875	106479162	RN7SKP151	chr11	13353208	13353523	+
NA	124902636	LOC124902636	chr11	13354456	13359959	-
HGNC:21445	84280	BTBD10	chr11	13388008	13463222	-
NA	124902846	LOC124902846	chr11	13431664	13431809	+
HGNC:9606	5741	PTH	chr11	13492054	13496181	-
HGNC:39407	100874480	HMGN2P36	chr11	13610199	13610773	-
HGNC:26222	84188	FAR1	chr11	13668668	13732346	+
HGNC:35900	100271518	RPL39P26	chr11	13685302	13685704	-
HGNC:49889	100130384	CENPUP1	chr11	13756020	13757764	+
HGNC:53583	105376562	LINC02548	chr11	13784386	13848002	+
HGNC:53580	105376561	LINC02545	chr11	13844862	13870616	-
HGNC:43231	100873597	RNA5SP331	chr11	13907484	13907590	-
HGNC:54179	101928132	LINC02683	chr11	13921447	13924863	-
HGNC:11252	10418	SPON1	chr11	13962723	14268133	+
NA	124902637	LOC124902637	chr11	13963157	13967869	+
HGNC:43232	100873598	RNA5SP332	chr11	14134986	14135100	+
HGNC:17271	22800	RRAS2	chr11	14277920	14364506	-
NA	105376670	LOC105376670	chr11	14441249	14441710	+
HGNC:2231	1315	COPB1	chr11	14457512	14499811	-
HGNC:34145	100147836	RNU7-49P	chr11	14478894	14478950	+
HGNC:9530	5682	PSMA1	chr11	14504876	14643662	-
HGNC:8779	5140	PDE3B	chr11	14643804	14872044	+
HGNC:20402	326593	MORF4L1P3	chr11	14673382	14674489	-
NA	107984315	LOC107984315	chr11	14696270	14706038	+
NA	124902639	LOC124902639	chr11	14836632	14852710	-
HGNC:20580	120227	CYP2R1	chr11	14877440	14892443	-
NA	124902638	LOC124902638	chr11	14887823	14899321	+
HGNC:1439	798	CALCP	chr11	14907499	14907999	+
HGNC:1437	796	CALCA	chr11	14966668	14972351	-
HGNC:8415	8583	OR7E41P	chr11	14987786	14988428	-
HGNC:1438	797	CALCB	chr11	15073593	15078637	+
HGNC:33116	387755	INSC	chr11	15111416	15269676	+
HGNC:54271	105376569	LINC02751	chr11	15552773	15705372	+
NA	105376568	LOC105376568	chr11	15571814	15623727	-
NA	105376567	LOC105376567	chr11	15701248	15768476	-
NA	107984370	LOC107984370	chr11	15843745	15855711	+
NA	124902800	LOC124902800	chr11	15857512	15860547	+
HGNC:54177	105376570	LINC02682	chr11	15910528	15928192	+
HGNC:16421	55553	SOX6	chr11	15966449	16738477	-
HGNC:50128	102464826	MIR6073	chr11	15969533	15969621	-
NA	105376572	LOC105376572	chr11	16023228	16041970	+
NA	124900593	LOC124900593	chr11	16041991	16047322	+
HGNC:422	729347	AKR1B1P3	chr11	16483362	16484709	-
HGNC:46204	106479290	RN7SL188P	chr11	16576851	16577135	+
NA	105376571	LOC105376571	chr11	16612804	16655610	+
HGNC:16990	10944	C11orf58	chr11	16738647	16758340	+
HGNC:27049	144100	PLEKHA7	chr11	16777297	17014414	-
HGNC:45814	106481809	RN7SKP90	chr11	16842253	16842490	+
HGNC:51861	109623465	SNORD147	chr11	16925938	16926022	-
NA	124902817	LOC124902817	chr11	16974421	16974487	-
HGNC:36969	729362	RPL36AP37	chr11	16974646	16975044	-
HGNC:8385	10819	OR7E14P	chr11	17051886	17053044	+
HGNC:10386	6207	RPS13	chr11	17074388	17077667	-
HGNC:10113	26822	SNORD14A	chr11	17074653	17074744	-
HGNC:31803	85388	SNORD14B	chr11	17075778	17075868	-
HGNC:8971	5286	PIK3C2A	chr11	17086575	17207986	-
HGNC:47556	106479828	RNU6-593P	chr11	17115652	17115763	-
HGNC:36823	100271309	RPL34P24	chr11	17137939	17138270	-
HGNC:36322	732199	RPL29P21	chr11	17193444	17194425	+
HGNC:35541	91561	RPS2P40	chr11	17228251	17229188	+
HGNC:8044	4925	NUCB2	chr11	17276739	17349980	+
NA	124902640	LOC124902640	chr11	17337139	17346045	+
NA	105376576	LOC105376576	chr11	17350813	17351866	-
HGNC:42400	374383	NCR3LG1	chr11	17351800	17381661	+
HGNC:6257	3767	KCNJ11	chr11	17385248	17389346	-
HGNC:59	6833	ABCC8	chr11	17392498	17476845	-
HGNC:45179	100422598	SDHCP4	chr11	17435023	17436206	-
NA	124902641	LOC124902641	chr11	17476651	17492365	+
HGNC:12597	10083	USH1C	chr11	17493900	17544416	-
HGNC:8516	340990	OTOG	chr11	17547259	17646044	+
HGNC:54246	102723330	LINC02729	chr11	17695267	17696939	-
HGNC:7611	4654	MYOD1	chr11	17719571	17722136	+
HGNC:6233	3746	KCNC1	chr11	17734781	17783057	+
HGNC:17499	26297	SERGEF	chr11	17788048	18013047	-
NA	124902642	LOC124902642	chr11	17847303	17866881	-
NA	107984317	LOC107984317	chr11	17847375	17856811	+
HGNC:12008	7166	TPH1	chr11	18017555	18046269	-
HGNC:25158	113174	SAAL1	chr11	18080292	18106082	-
HGNC:42999	100289300	HIGD1AP5	chr11	18106598	18107041	+
HGNC:10515	6290	SAA3P	chr11	18112472	18116132	-
HGNC:17980	117195	MRGPRX3	chr11	18120955	18138488	+
HGNC:54336	645297	MRGPRX12P	chr11	18153277	18154254	+
HGNC:17617	117196	MRGPRX4	chr11	18172837	18174280	+
HGNC:33991	645312	GLTPP1	chr11	18188904	18191223	+
HGNC:54337	645319	MRGPRX13P	chr11	18196669	18197484	+
HGNC:54321	494141	SLC25A51P4	chr11	18209138	18213578	+
HGNC:39550	100528017	SAA2-SAA4	chr11	18231355	18248668	-
HGNC:10516	6291	SAA4	chr11	18231355	18236802	-
HGNC:10514	6289	SAA2	chr11	18238236	18248668	-
HGNC:43233	106480763	RNA5SP333	chr11	18248389	18248506	-
HGNC:18556	144106	ST13P5	chr11	18261885	18263501	+
HGNC:10513	6288	SAA1	chr11	18266264	18269967	+
HGNC:43234	106865375	RNA5SP334	chr11	18266396	18266512	+
HGNC:17022	11234	HPS5	chr11	18278670	18322174	-
HGNC:4655	2965	GTF2H1	chr11	18322567	18367045	+
NA	105376577	LOC105376577	chr11	18349117	18351879	+
HGNC:38181	100423016	MIR3159	chr11	18387787	18387860	+
HGNC:6535	3939	LDHA	chr11	18394563	18408425	+
HGNC:6544	3948	LDHC	chr11	18412318	18452063	+
HGNC:28335	160287	LDHAL6A	chr11	18455856	18479601	+
HGNC:15971	7251	TSG101	chr11	18480311	18526942	-
HGNC:50295	100422666	YWHABP2	chr11	18490058	18491092	-
HGNC:30866	55293	UEVLD	chr11	18529609	18588734	-
NA	112268073	LOC112268073	chr11	18590093	18599547	-
HGNC:55887	100129966	MTCH1P2	chr11	18594592	18596404	-
HGNC:44122	100506540	SPTY2D1OS	chr11	18599789	18609874	+
HGNC:26818	144108	SPTY2D1	chr11	18606403	18634342	-
NA	105376578	LOC105376578	chr11	18634349	18635993	+
HGNC:54691	100506569	SRSF3P1	chr11	18664930	18666484	+
HGNC:26890	144110	TMEM86A	chr11	18698779	18709107	+
HGNC:26750	283284	IGSF22	chr11	18704312	18726188	-
HGNC:9657	84867	PTPN5	chr11	18727928	18792721	-
HGNC:54332	100420123	MRGPRX8P	chr11	18836205	18837084	+
HGNC:54331	441592	MRGPRX7P	chr11	18863546	18864724	-
NA	645397	LOC645397	chr11	18870787	18873465	-
HGNC:54330	390098	MRGPRX6P	chr11	18886924	18888136	-
HGNC:54329	390099	MRGPRX5P	chr11	18910234	18911422	-
HGNC:17962	259249	MRGPRX1	chr11	18933499	18939414	-
HGNC:54335	645415	MRGPRX11P	chr11	18956045	18957232	-
HGNC:54334	390101	MRGPRX10P	chr11	18971733	18972922	-
HGNC:54333	100420121	MRGPRX9P	chr11	19029691	19030435	-
HGNC:17983	117194	MRGPRX2	chr11	19054455	19060717	-
HGNC:18413	54503	ZDHHC13	chr11	19117104	19176415	+
HGNC:2472	8048	CSRP3	chr11	19182030	19201983	-
HGNC:54183	105376580	CSRP3-AS1	chr11	19196713	19313258	+
HGNC:24727	79733	E2F8	chr11	19224063	19241655	-
HGNC:43737	390102	PCNAP4	chr11	19274529	19275268	-
HGNC:15997	89797	NAV2	chr11	19345236	20121601	+
HGNC:43235	106479007	RNA5SP335	chr11	19401892	19401981	-
HGNC:40740	100874012	NAV2-AS5	chr11	19502672	19507229	-
HGNC:40741	399876	NAV2-AS4	chr11	19510893	19524078	-
HGNC:41566	100616118	MIR4486	chr11	19575310	19575372	+
NA	124900310	LOC124900310	chr11	19591156	19591291	-
HGNC:55264	100126784	NAV2-AS6	chr11	19710934	19714672	-
HGNC:41586	100616426	MIR4694	chr11	19760004	19760083	-
HGNC:40742	100874013	NAV2-AS3	chr11	19978699	19981374	-
NA	124902644	LOC124902644	chr11	20008848	20024484	-
HGNC:40743	100874014	NAV2-AS2	chr11	20043775	20049303	-
NA	107984418	LOC107984418	chr11	20117190	20132389	-
NA	124902643	LOC124902643	chr11	20122940	20132301	+
HGNC:33185	120237	DBX1	chr11	20156155	20160475	-
NA	105376583	LOC105376583	chr11	20187467	20203104	+
HGNC:16637	10553	HTATIP2	chr11	20363714	20383782	+
HGNC:30163	10196	PRMT3	chr11	20387716	20509338	+
NA	124902808	LOC124902808	chr11	20441570	20450071	+
NA	105376584	LOC105376584	chr11	20560068	20572998	-
HGNC:39187	100506595	HMGB1P40	chr11	20574132	20575359	+
HGNC:11051	9152	SLC6A5	chr11	20599608	20659285	+
HGNC:7750	4745	NELL1	chr11	20669551	21575686	+
NA	105376585	LOC105376585	chr11	20880631	20926796	-
HGNC:43236	100873599	RNA5SP336	chr11	21000881	21000997	-
NA	124902809	LOC124902809	chr11	21260006	21262612	-
NA	100631258	LOC100631258	chr11	21283781	21284939	+
HGNC:43237	100873600	RNA5SP337	chr11	21383801	21383909	-
NA	102723370	LOC102723370	chr11	21753206	22119899	+
NA	105376587	LOC105376587	chr11	21912595	21932735	+
NA	124902645	LOC124902645	chr11	22095195	22169923	-
HGNC:27337	203859	ANO5	chr11	22192473	22283357	+
HGNC:16703	57084	SLC17A6	chr11	22338381	22379503	+
HGNC:51161	102723378	LINC01495	chr11	22445672	22492019	-
NA	105376588	LOC105376588	chr11	22492087	22510400	+
HGNC:3587	2188	FANCF	chr11	22622533	22625823	-
HGNC:4167	2620	GAS2	chr11	22626002	22885695	+
HGNC:43238	100873601	RNA5SP338	chr11	22688351	22688435	+
HGNC:25238	258010	SVIP	chr11	22818927	22829801	-
HGNC:44653	100500938	CCDC179	chr11	22846922	22860474	-
NA	124902646	LOC124902646	chr11	22920837	23108197	+
HGNC:54235	105376592	LINC02718	chr11	23141669	23205797	+
NA	100131557	LOC100131557	chr11	23370116	23377701	-
HGNC:51696	645598	WIZP1	chr11	23404068	23406397	+
HGNC:50177	102465860	MIR8054	chr11	23419105	23419190	-
HGNC:39568	100129382	THAP12P4	chr11	23478373	23480730	+
HGNC:36584	196188	RPS2P38	chr11	23520295	23521242	+
HGNC:54243	105376593	LINC02726	chr11	23728987	23749975	+
HGNC:47746	106479912	RNU6-783P	chr11	23849778	23849882	+
NA	124902647	LOC124902647	chr11	24043633	24054275	+
NA	107984378	LOC107984378	chr11	24118969	24158536	-
HGNC:54186	105376594	LINC02686	chr11	24259388	24262168	-
NA	105376595	LOC105376595	chr11	24310689	24338799	-
HGNC:23206	338645	LUZP2	chr11	24497053	25082638	+
NA	100130747	LOC100130747	chr11	25140264	25141228	-
HGNC:36300	554234	RPL36AP40	chr11	25588365	25588866	-
NA	107984367	LOC107984367	chr11	25630720	25631046	+
HGNC:54213	105376596	LINC02699	chr11	25734751	25924451	+
NA	100533706	LOC100533706	chr11	26045984	26047719	+
HGNC:14004	63982	ANO3	chr11	26188808	26663289	+
HGNC:54190	105376599	ANO3-AS1	chr11	26285585	26288007	-
NA	105376598	LOC105376598	chr11	26328253	26331974	-
HGNC:14956	143662	MUC15	chr11	26559032	26572263	-
NA	124902648	LOC124902648	chr11	26582003	26588867	-
NA	107987160	LOC107987160	chr11	26589142	26597174	-
HGNC:28750	159963	SLC5A12	chr11	26667020	26723389	-
NA	124902649	LOC124902649	chr11	26828294	26854770	+
NA	124902650	LOC124902650	chr11	26991899	26994111	-
HGNC:33747	387758	FIBIN	chr11	26994112	26997087	+
HGNC:964	8424	BBOX1	chr11	27040815	27127809	+
HGNC:50700	103695435	BBOX1-AS1	chr11	27047186	27220113	-
NA	124902651	LOC124902651	chr11	27202254	27203752	+
NA	105376600	LOC105376600	chr11	27219745	27235162	+
NA	105376601	LOC105376601	chr11	27290843	27297990	-
HGNC:25079	91057	CCDC34	chr11	27338512	27363215	-
HGNC:13299	55366	LGR4	chr11	27365961	27472790	-
HGNC:40629	105376671	LGR4-AS1	chr11	27471731	27482433	+
HGNC:35888	100131730	RPL37AP7	chr11	27483819	27484391	+
HGNC:17789	55327	LIN7C	chr11	27494418	27506769	-
HGNC:20608	497258	BDNF-AS	chr11	27506852	27698171	+
HGNC:50059	102465881	MIR8087	chr11	27514970	27515047	-
HGNC:43239	100873602	RNA5SP339	chr11	27521605	27521726	-
HGNC:34027	283114	RPS25P1	chr11	27581621	27582100	+
HGNC:44413	101410541	LINC00678	chr11	27617626	27634627	-
HGNC:1033	627	BDNF	chr11	27654893	27722030	-
NA	124902652	LOC124902652	chr11	27722242	27730837	+
HGNC:33950	159770	CBX3P1	chr11	27806359	27808558	+
HGNC:5256	3324	HSP90AA2P	chr11	27888171	27891092	-
NA	124902653	LOC124902653	chr11	27924361	27930129	-
NA	124902654	LOC124902654	chr11	27978653	27982759	-
NA	124902655	LOC124902655	chr11	27996215	28020420	-
HGNC:29441	81930	KIF18A	chr11	28020619	28108156	-
HGNC:32866	693195	MIR610	chr11	28056815	28056910	+
HGNC:26606	196074	METTL15	chr11	28108388	28532475	+
HGNC:38170	100462862	ATP5MGP8	chr11	28144729	28145245	-
HGNC:45882	106480883	RN7SKP158	chr11	28261194	28261519	-
HGNC:36960	100271652	RPS15AP31	chr11	28287196	28287643	-
HGNC:50238	102466876	MIR8068	chr11	28477481	28477548	-
HGNC:54278	105376602	LINC02758	chr11	28538947	28679641	+
NA	105376604	LOC105376604	chr11	28894567	28941029	-
HGNC:54259	105376603	LINC02742	chr11	28901982	29064322	+
HGNC:31250	403238	OR2BH1P	chr11	28986635	28987498	+
HGNC:56204	401677	EEF1A1P47	chr11	29275655	29276585	+
HGNC:54275	105376605	LINC02755	chr11	29335878	29531476	-
NA	100421558	LOC100421558	chr11	29391525	29393846	+
HGNC:53581	105376606	LINC02546	chr11	29594413	29630676	+
HGNC:44908	100421354	HNRNPRP2	chr11	29668886	29669628	-
HGNC:46256	106479310	RN7SL240P	chr11	29721399	29721684	-
HGNC:36586	645846	RPL7AP58	chr11	29725738	29726622	+
HGNC:51900	106456574	LINC01616	chr11	29980120	29982393	-
HGNC:6222	3739	KCNA4	chr11	30009730	30017030	-
NA	107984321	LOC107984321	chr11	30020564	30045410	+
HGNC:55517	105376607	ARL14EP-DT	chr11	30042970	30323047	-
HGNC:3964	2488	FSHB	chr11	30231014	30235194	+
HGNC:26798	120534	ARL14EP	chr11	30323104	30338223	+
NA	102723403	LOC102723403	chr11	30355066	30363181	-
HGNC:35970	100271405	RPL12P30	chr11	30368060	30368688	+
HGNC:1180	744	MPPED2	chr11	30384079	30586993	-
HGNC:53909	105376609	MPPED2-AS1	chr11	30584150	30633328	+
HGNC:54399	101928316	LINC02859	chr11	30686526	30734928	-
NA	101928338	LOC101928338	chr11	30730286	30805072	+
NA	107984419	LOC107984419	chr11	30830371	30859198	-
HGNC:20625	341019	DCDC1	chr11	30863603	31369739	-
NA	124902656	LOC124902656	chr11	30869565	30889184	+
NA	105376611	LOC105376611	chr11	30890119	30922314	+
HGNC:24399	120528	CYCSP25	chr11	31280370	31281048	-
HGNC:26979	120526	DNAJC24	chr11	31369860	31432835	+
HGNC:26317	196294	IMMP1L	chr11	31432401	31509622	-
HGNC:1171	26610	ELP4	chr11	31509767	31790324	+
HGNC:8620	5080	PAX6	chr11	31789026	31817961	-
HGNC:53448	440034	PAX6-AS1	chr11	31816566	31887041	+
HGNC:49670	103157000	PAUPAR	chr11	31826567	31829303	+
NA	107984420	LOC107984420	chr11	31993707	31995853	-
NA	124902657	LOC124902657	chr11	31999725	32002405	+
NA	124902658	LOC124902658	chr11	32003034	32008199	+
HGNC:56174	100506675	LINC03031	chr11	32035979	32041318	-
NA	105376613	LOC105376613	chr11	32041964	32047106	+
NA	101928385	LOC101928385	chr11	32052758	32053321	-
NA	124902847	LOC124902847	chr11	32081764	32081973	+
HGNC:45102	106480446	EIF4A2P5	chr11	32085111	32085712	+
HGNC:9934	5954	RCN1	chr11	32091074	32105722	+
HGNC:50386	106480297	THEM7P	chr11	32112049	32168823	-
NA	107984322	LOC107984322	chr11	32136836	32143723	+
HGNC:50392	106635521	SNORA88	chr11	32143742	32143912	-
HGNC:12796	7490	WT1	chr11	32387775	32435539	-
HGNC:18135	51352	WT1-AS	chr11	32435518	32458769	+
HGNC:24460	10480	EIF3M	chr11	32583831	32606264	+
HGNC:48755	100421415	HNRNPA3P9	chr11	32591771	32592766	-
HGNC:23261	493860	CCDC73	chr11	32602721	32830585	-
HGNC:10342	26513	RPL34P2	chr11	32758227	32758660	-
NA	124902803	LOC124902803	chr11	32758268	32758620	+
HGNC:30799	79056	PRRG4	chr11	32829789	32858120	+
HGNC:26154	79832	QSER1	chr11	32892811	32980270	+
NA	105376615	LOC105376615	chr11	32956338	33015790	-
HGNC:29899	91614	DEPDC7	chr11	33015878	33033582	+
HGNC:25655	55346	TCP11L1	chr11	33039572	33073563	+
HGNC:8961	5280	PIGCP1	chr11	33075075	33076718	-
HGNC:27456	283267	LINC00294	chr11	33076150	33079454	+
HGNC:2485	1479	CSTF3	chr11	33084584	33161480	-
HGNC:27882	338739	CSTF3-DT	chr11	33161657	33191598	+
HGNC:35946	646077	RPL29P23	chr11	33189922	33190550	-
HGNC:35665	390107	RPS24P15	chr11	33236970	33237478	+
HGNC:4915	10114	HIPK3	chr11	33256672	33357023	+
HGNC:24836	25758	KIAA1549L	chr11	33376108	33674102	+
NA	105376617	LOC105376617	chr11	33654273	33670987	-
HGNC:34444	100131378	C11orf91	chr11	33698261	33706550	-
HGNC:1689	966	CD59	chr11	33703010	33736479	-
HGNC:13582	26273	FBXO3	chr11	33740944	33774520	-
HGNC:51147	101928440	FBXO3-DT	chr11	33774699	33775670	+
NA	646120	LOC646120	chr11	33786826	33787948	-
HGNC:54239	105376619	LINC02722	chr11	33805042	33808625	+
HGNC:54238	105376620	LINC02721	chr11	33814141	33822373	-
HGNC:6642	4005	LMO2	chr11	33858576	33892076	-
NA	105376621	LOC105376621	chr11	33893946	33911638	+
NA	124902659	LOC124902659	chr11	33913097	33914123	+
NA	101929918	LOC101929918	chr11	34044587	34053327	-
HGNC:6743	4076	CAPRIN1	chr11	34051731	34102610	+
NA	124902660	LOC124902660	chr11	34060478	34064231	+
HGNC:29830	55226	NAT10	chr11	34105629	34146908	+
HGNC:23842	25841	ABTB2	chr11	34150987	34358010	-
HGNC:54997	100216355	MMADHCP2	chr11	34334784	34336108	-
HGNC:44013	106480783	CIR1P3	chr11	34430823	34431648	+
NA	105376622	LOC105376622	chr11	34432289	34436322	+
HGNC:1516	847	CAT	chr11	34438934	34472060	+
HGNC:3320	2001	ELF5	chr11	34478791	34513794	-
HGNC:54224	105376623	LINC02707	chr11	34570895	34578608	+
HGNC:3246	26298	EHF	chr11	34621093	34663288	+
HGNC:33979	100132286	NDUFB8P3	chr11	34674223	34710264	+
NA	102723568	LOC102723568	chr11	34692594	34877679	+
NA	105376625	LOC105376625	chr11	34821774	34825854	-
NA	105376624	LOC105376624	chr11	34855421	34875278	-
HGNC:17581	51074	APIP	chr11	34882295	34916379	-
HGNC:21350	8050	PDHX	chr11	34915920	34996128	+
HGNC:41902	100616437	MIR1343	chr11	34941837	34941920	+
NA	105376626	LOC105376626	chr11	35007703	35067191	-
NA	105376627	LOC105376627	chr11	35082833	35097854	+
HGNC:56175	100507144	CD44-DT	chr11	35132650	35138032	-
HGNC:1681	960	CD44	chr11	35139171	35232402	+
HGNC:51878	109623487	SNORD164	chr11	35162950	35163010	+
HGNC:40133	109729172	CD44-AS1	chr11	35209618	35215010	-
HGNC:10940	6506	SLC1A2	chr11	35251205	35420507	-
HGNC:40534	107984324	SLC1A2-AS1	chr11	35281812	35286202	+
HGNC:24554	25891	PAMR1	chr11	35431827	35530300	-
HGNC:17166	24147	FJX1	chr11	35618460	35620865	+
HGNC:19016	54765	TRIM44	chr11	35662775	35818007	+
HGNC:6433	119722	KRT18P14	chr11	35860185	35861590	-
NA	124902661	LOC124902661	chr11	35891076	35892966	+
HGNC:27046	143458	LDLRAD3	chr11	35944062	36232136	+
