hgnc_id	ensembl_gene_id	symbol	ensembl_transcript_id	contig	start	end	strand
HGNC:55072	ENSG00000283930.1	PLD5P1	ENST00000640275.1	chr10	38094368	38360098	+
HGNC:54655	ENSG00000224761.4	CCNYL4		chr10	38164648	38212417	+
HGNC:28120	ENSG00000099251.14	HSD17B7P2		chr10	38356380	38378505	+
HGNC:30810	ENSG00000120555.14	SEPTIN7P9		chr10	38383069	38402916	-
HGNC:48081	ENSG00000222314.1	RNU6-1118P		chr10	38423625	38423728	+
HGNC:37758	ENSG00000228882.1	CICP9		chr10	38452987	38455365	-
HGNC:63	ENSG00000215151.4	ABCD1P2		chr10	38601418	38605609	+
HGNC:37994	ENSG00000225638.1	PABPC1P12		chr10	38635908	38638082	+
HGNC:43582	ENSG00000233867.2	SLC9B1P3		chr10	38640971	38689068	-
HGNC:38682	ENSG00000227264.3	ACTR3BP5		chr10	38696424	38697902	+
HGNC:43581	ENSG00000234541.2	CHEK2P5		chr10	38713195	38719229	+
HGNC:44977	ENSG00000229485.1	KSR1P1		chr10	42149310	42149549	-
HGNC:44978	ENSG00000237592.2	IGKV1OR10-1		chr10	42185339	42185791	+
HGNC:37988	ENSG00000228755.1	PABPC1P8		chr10	42279734	42281819	-
HGNC:23495	ENSG00000182632.15	CCNYL2		chr10	42408168	42475349	-
HGNC:28269	ENSG00000185904.12	LINC00839		chr10	42475480	42495337	+
HGNC:13103	ENSG00000234420.8	ZNF37BP		chr10	42513510	42552825	-
HGNC:4031	ENSG00000270762.1	FXYD6P1		chr10	42555440	42555724	+
HGNC:24657	ENSG00000233837.1	EIF3LP2		chr10	42566677	42567483	+
HGNC:13097	ENSG00000196693.15	ZNF33B	ENST00000359467.8	chr10	42574185	42638570	-
HGNC:48133	ENSG00000251783.1	RNU6-1170P		chr10	42605158	42605263	+
HGNC:51216	ENSG00000233515.2	LINC01518		chr10	42644445	42691723	-
HGNC:37374	ENSG00000232109.1	VN1R54P		chr10	42660728	42661776	+
HGNC:44983	ENSG00000231009.1	CUBNP1		chr10	42694371	42714575	-
HGNC:54114	ENSG00000234864.2	LINC02632		chr10	42696012	42706453	+
HGNC:31114	ENSG00000230425.1	RSU1P1		chr10	42725857	42737159	+
HGNC:32182	ENSG00000270552.1	DUXAP3		chr10	42747544	42748687	-
HGNC:23505	ENSG00000165733.8	BMS1	ENST00000374518.6	chr10	42782795	42834937	+
HGNC:47848	ENSG00000252416.1	RNU6-885P		chr10	42832447	42832550	-
HGNC:54101	ENSG00000234944.1	LINC02623		chr10	42871521	42874060	+
HGNC:50282	ENSG00000229630.1	LINC01264		chr10	42979017	42981507	-
HGNC:43540	ENSG00000263795.1	MIR5100		chr10	42997563	42997681	+
HGNC:9967	ENSG00000165731.21	RET	ENST00000355710.8	chr10	43077064	43130351	+
HGNC:55174	ENSG00000273008.1	CSGALNACT2-DT		chr10	43136824	43138334	-
HGNC:24292	ENSG00000169826.8	CSGALNACT2	ENST00000374466.4	chr10	43138445	43185302	+
HGNC:24246	ENSG00000198915.12	RASGEF1A	ENST00000395810.6	chr10	43194535	43267065	-
HGNC:54116	ENSG00000224265.1	LINC02633		chr10	43323665	43327932	+
HGNC:46910	ENSG00000221468.1	RNU6ATAC11P		chr10	43341786	43341910	+
HGNC:4028	ENSG00000150201.15	FXYD4	ENST00000476166.6	chr10	43371636	43376335	+
HGNC:5039	ENSG00000169813.17	HNRNPF	ENST00000682386.1	chr10	43385617	43409186	-
HGNC:52243	ENSG00000221400.2	SNORD3J		chr10	43417249	43417438	-
HGNC:55574	ENSG00000230555.2	LINC02916		chr10	43420738	43422100	+
HGNC:23488	ENSG00000243660.12	ZNF487	ENST00000437590.4	chr10	43436841	43483181	+
HGNC:45727	ENSG00000252532.1	RNU7-193P		chr10	43458065	43458129	+
HGNC:13031	ENSG00000196793.14	ZNF239	ENST00000374446.7	chr10	43556344	43574618	-
HGNC:31970	ENSG00000232004.1	CAP1P2		chr10	43604843	43606251	-
HGNC:23440	ENSG00000198298.13	ZNF485	ENST00000361807.8	chr10	43606419	43617904	+
HGNC:23583	ENSG00000223910.1	ZNF32-AS3		chr10	43628817	43674703	+
HGNC:35714	ENSG00000238263.1	RPL21P88		chr10	43630947	43631382	+
HGNC:13095	ENSG00000169740.14	ZNF32	ENST00000374433.7	chr10	43643860	43648881	-
HGNC:23577	ENSG00000226245.1	ZNF32-AS1		chr10	43643872	43645047	+
HGNC:23593	ENSG00000230565.1	ZNF32-AS2		chr10	43645942	43648019	+
HGNC:44986	ENSG00000271173.1	SPRING1P1		chr10	43728217	43728728	+
HGNC:38046	ENSG00000224162.1	UQCRHP3		chr10	43732334	43732584	+
HGNC:49171	ENSG00000223746.1	ELOCP30		chr10	43741437	43742350	-
HGNC:54144	ENSG00000234973.5	LINC02658		chr10	43777562	43778825	-
HGNC:44987	ENSG00000226808.3	LINC00840		chr10	43778946	43901004	+
HGNC:13729	ENSG00000226790.3	HNRNPA3P1		chr10	43789249	43790387	-
HGNC:54145	ENSG00000236769.3	LINC02659		chr10	43900874	43912369	-
HGNC:27430	ENSG00000233395.2	LINC00841		chr10	43909244	43981102	+
HGNC:51236	ENSG00000277288.5	LINC02881		chr10	44292569	44294649	+
HGNC:10672	ENSG00000107562.17	CXCL12	ENST00000343575.11	chr10	44370165	44386493	-
HGNC:35886	ENSG00000214089.3	RPL9P21		chr10	44414649	44415153	-
HGNC:27349	ENSG00000224812.4	TMEM72-AS1		chr10	44793119	44959724	-
HGNC:39498	ENSG00000227395.1	EIF2AP4		chr10	44806443	44808223	+
HGNC:31658	ENSG00000187783.12	TMEM72	ENST00000389583.5	chr10	44911316	44937010	+
HGNC:20793	ENSG00000107551.21	RASSF4	ENST00000340258.10	chr10	44959407	44995891	+
HGNC:23355	ENSG00000165507.9	DEPP1	ENST00000298295.4	chr10	44970981	44978809	-
HGNC:23509	ENSG00000165511.6	ZNF22-AS1		chr10	44997698	45000888	-
HGNC:13012	ENSG00000165512.5	ZNF22	ENST00000298299.4	chr10	45000923	45005326	+
HGNC:44988	ENSG00000226937.9	CEP164P1		chr10	45002222	45076066	-
HGNC:32183	ENSG00000270258.1	DUXAP4		chr10	45055656	45056268	+
HGNC:35550	ENSG00000228462.1	RPS19P7		chr10	45073146	45073541	-
HGNC:44391	ENSG00000232554.9	RSU1P2		chr10	45099487	45154606	-
HGNC:44985	ENSG00000235690.2	CUBNP3		chr10	45127318	45148914	+
HGNC:39214	ENSG00000236442.1	ANKRD54P1		chr10	45151445	45151915	-
HGNC:27873	ENSG00000230501.1	ANKRD30BP3		chr10	45156775	45176925	+
HGNC:38241	ENSG00000263476.1	MIR3156-1		chr10	45164014	45164088	+
HGNC:48170	ENSG00000207071.1	RNU6-1207P		chr10	45188790	45188896	-
HGNC:44984	ENSG00000234993.1	CUBNP2		chr10	45232026	45247361	-
HGNC:14849	ENSG00000224402.2	OR6D1P		chr10	45255640	45263252	+
HGNC:14772	ENSG00000256574.8	OR13A1	ENST00000553795.6	chr10	45302298	45315608	-
HGNC:435	ENSG00000012779.12	ALOX5	ENST00000374391.7	chr10	45374176	45446119	+
HGNC:23356	ENSG00000165406.16	MARCHF8	ENST00000453424.7	chr10	45454585	45594906	-
HGNC:23504	ENSG00000172671.20	ZFAND4	ENST00000344646.10	chr10	45615500	45672780	-
HGNC:23659	ENSG00000230869.1	AGAP10P		chr10	45678692	45700532	+
HGNC:45011	ENSG00000237840.6	FAM21FP		chr10	45706431	45727231	-
HGNC:23414	ENSG00000172661.20	WASHC2C	ENST00000623400.4	chr10	45727200	45792964	+
HGNC:23587	ENSG00000231122.5	FAM25E		chr10	45815428	45817324	-
HGNC:23459	ENSG00000188234.15	AGAP4	ENST00000616763.6	chr10	45825594	45853875	-
HGNC:45008	ENSG00000239883.9	PARGP1		chr10	45854093	45972428	-
HGNC:43210	ENSG00000239152.1	RNA5SP310		chr10	45856307	45856422	+
HGNC:36045	ENSG00000264217.2	RPL35AP23		chr10	45940522	45940851	+
HGNC:17312	ENSG00000265354.4	TIMM23	ENST00000580018.4	chr10	45972489	46003742	+
HGNC:52217	ENSG00000265733.1	SNORA74C-1		chr10	45984610	45984810	+
HGNC:7671	ENSG00000266412.6	NCOA4	ENST00000581486.6	chr10	46005088	46030623	-
HGNC:7372	ENSG00000263639.7	MSMB	ENST00000582163.3	chr10	46033307	46048180	-
HGNC:36016	ENSG00000280012.2	RPL23AP61		chr10	46063250	46063715	+
HGNC:23465	ENSG00000264204.2	AGAP7P		chr10	46109621	46131358	+
HGNC:45004	ENSG00000263482.3	ANTXRLP1		chr10	46233885	46273557	-
HGNC:27277	ENSG00000274209.6	ANTXRL	ENST00000620264.5	chr10	46286345	46330207	+
HGNC:23660	ENSG00000279058.2	AGAP14P		chr10	46337224	46358714	+
HGNC:23584	ENSG00000273225.4	FAM25BP		chr10	46369113	46373563	+
HGNC:23334	ENSG00000264230.9	ANXA8L1	ENST00000619162.5	chr10	46375627	46391784	+
HGNC:44989	ENSG00000285294.1	LINC00842		chr10	46398362	46453306	+
HGNC:44990	ENSG00000213412.3	HNRNPA1P33		chr10	46415853	46416413	+
HGNC:9329	ENSG00000204174.8	NPY4R	ENST00000374312.5	chr10	46461099	46465958	-
HGNC:23730	ENSG00000204175.6	GPRIN2	ENST00000374314.6	chr10	46541736	46556658	-
HGNC:17167	ENSG00000204176.14	SYT15	ENST00000374321.9	chr10	46578217	46594173	+
HGNC:31425	ENSG00000165874.13	SHLD2P1		chr10	46610474	46652025	-
HGNC:54120	ENSG00000272430.1	LINC02637		chr10	46632387	46635472	+
HGNC:10010	ENSG00000229927.2	RHEBP1		chr10	46634911	46635466	-
HGNC:46264	ENSG00000274186.1	RN7SL248P		chr10	46648948	46649276	+
HGNC:54133	ENSG00000285662.2	FAM245B		chr10	46721002	46751738	+
HGNC:2541	ENSG00000280913.2	CTSLP3		chr10	46753605	46759740	+
HGNC:4337	ENSG00000265366.6	GLUD1P2		chr10	46759019	46786770	-
HGNC:23649	ENSG00000204177.11	BMS1P1		chr10	46786674	46811989	+
HGNC:43211	ENSG00000238405.1	RNA5SP311		chr10	46807458	46807573	-
HGNC:23499	ENSG00000243289.1	AGAP13P		chr10	46816516	46832476	+
HGNC:16843	ENSG00000150175.14	FRMPD2B		chr10	46870762	46895113	+
HGNC:23423	ENSG00000204179.11	PTPN20	ENST00000374339.5	chr10	46911396	47002488	+
HGNC:4215	ENSG00000266524.3	GDF10	ENST00000580279.2	chr10	47300197	47313577	+
HGNC:4217	ENSG00000263761.3	GDF2	ENST00000581492.3	chr10	47322454	47327588	+
HGNC:9921	ENSG00000265203.2	RBP3	ENST00000584701.2	chr10	47348363	47357881	+
HGNC:23535	ENSG00000265763.4	ZNF488	ENST00000585316.3	chr10	47365496	47384293	-
HGNC:546	ENSG00000265190.7	ANXA8	ENST00000585281.6	chr10	47460162	47484158	-
HGNC:23590	ENSG00000189090.8	FAM25G	ENST00000452267.2	chr10	47487219	47491700	-
HGNC:23463	ENSG00000204172.12	AGAP9	ENST00000452145.6	chr10	47501854	47523638	-
HGNC:43212	ENSG00000252877.1	RNA5SP312		chr10	47532352	47532467	+
HGNC:23650	ENSG00000251079.6	BMS1P2		chr10	47538377	47551954	-
HGNC:3075	ENSG00000215065.3	DUSP8P1		chr10	47564256	47566016	+
HGNC:2540	ENSG00000266217.2	CTSLP2		chr10	47581211	47582321	-
HGNC:54169	ENSG00000264404.3	LINC02675		chr10	47588681	47619480	-
HGNC:34038	ENSG00000189014.7	SHLD2P3		chr10	47689707	47730436	+
HGNC:46469	ENSG00000276544.1	RN7SL453P		chr10	47692399	47692727	-
HGNC:44991	ENSG00000226964.1	RHEBP2		chr10	47706203	47706802	+
HGNC:52383	ENSG00000264717.5	NPY4R2	ENST00000576178.6	chr10	47918739	47923524	+
HGNC:23586	ENSG00000276430.3	FAM25C	ENST00000617224.3	chr10	47995322	47999791	-
HGNC:23661	ENSG00000265018.6	AGAP12P		chr10	48009873	48031640	-
HGNC:43215	ENSG00000252149.1	RNA5SP315		chr10	48040462	48040577	+
HGNC:23655	ENSG00000270025.2	BMS1P7		chr10	48050282	48060016	-
HGNC:23424	ENSG00000278561.2	PTPN20CP		chr10	48064308	48140142	-
HGNC:28572	ENSG00000170324.21	FRMPD2	ENST00000374201.8	chr10	48153088	48274696	-
HGNC:36738	ENSG00000225482.1	RPS6P14		chr10	48292699	48293417	+
HGNC:6881	ENSG00000107643.17	MAPK8	ENST00000374189.6	chr10	48306639	48439360	+
HGNC:30320	ENSG00000128805.15	ARHGAP22	ENST00000249601.9	chr10	48446036	48656265	-
HGNC:42944	ENSG00000248682.1	ARHGAP22-IT1		chr10	48510525	48511589	-
HGNC:29323	ENSG00000128815.20	WDFY4	ENST00000325239.12	chr10	48684873	48982956	+
HGNC:35855	ENSG00000228754.1	RPL13AP19		chr10	48745545	48746128	-
HGNC:23199	ENSG00000165383.11	LRRC18	ENST00000374160.7	chr10	48909483	48914232	-
HGNC:38180	ENSG00000264800.1	MIR4294		chr10	48985512	48985587	-
HGNC:26470	ENSG00000165633.13	VSTM4	ENST00000332853.9	chr10	49014236	49115522	-
HGNC:45006	ENSG00000234736.6	FAM170B-AS1		chr10	49121839	49151547	+
HGNC:19736	ENSG00000172538.7	FAM170B	ENST00000311787.6	chr10	49131154	49134021	-
HGNC:27274	ENSG00000204161.14	TMEM273	ENST00000374153.7	chr10	49154725	49188585	-
HGNC:45007	ENSG00000236208.2	C10orf71-AS1		chr10	49296112	49299018	-
HGNC:26973	ENSG00000177354.12	C10orf71	ENST00000374144.8	chr10	49299170	49327492	+
HGNC:21536	ENSG00000165606.10	DRGX	ENST00000374139.8	chr10	49364066	49396089	-
HGNC:3438	ENSG00000225830.16	ERCC6	ENST00000355832.10	chr10	49454168	49539538	-
HGNC:52368	ENSG00000271237.1	HMGB1P50		chr10	49551308	49552652	+
HGNC:1912	ENSG00000070748.19	CHAT	ENST00000337653.7	chr10	49609095	49667942	+
HGNC:10936	ENSG00000187714.7	SLC18A3	ENST00000374115.5	chr10	49610310	49612720	+
HGNC:27421	ENSG00000178645.13	C10orf53	ENST00000374111.8	chr10	49679651	49710261	+
HGNC:25590	ENSG00000197444.10	OGDHL	ENST00000374103.9	chr10	49734641	49762379	-
HGNC:18978	ENSG00000226389.3	MAPK6P6		chr10	49771841	49773299	+
HGNC:36474	ENSG00000229870.1	RPL21P89		chr10	49815096	49815562	+
HGNC:8605	ENSG00000227345.9	PARG	ENST00000616448.2	chr10	49818279	49970203	-
HGNC:35544	ENSG00000230166.1	RPL35AP24		chr10	49909613	49909942	+
HGNC:23581	ENSG00000204152.14	TIMM23B	ENST00000651259.3	chr10	49942049	49974850	+
HGNC:45009	ENSG00000178440.8	TIMM23B-AGAP6	ENST00000311652.10	chr10	49942056	50011654	+
HGNC:52218	ENSG00000288603.1	SNORA74C-2		chr10	49954214	49954414	+
HGNC:43217	ENSG00000222108.1	RNA5SP317		chr10	49979665	49979780	-
HGNC:23466	ENSG00000204149.15	AGAP6	ENST00000412531.7	chr10	49982190	50011654	+
HGNC:45010	ENSG00000235618.8	FAM21EP		chr10	50021182	50067803	-
HGNC:33492	ENSG00000226631.1	SLC9A3P3		chr10	50025135	50027363	-
HGNC:23416	ENSG00000099290.17	WASHC2A	ENST00000282633.10	chr10	50067888	50133509	+
HGNC:11074	ENSG00000233011.1	SLC9A3P1		chr10	50150603	50152287	+
HGNC:18860	ENSG00000188611.17	ASAH2	ENST00000682911.1	chr10	50182778	50279720	-
HGNC:45012	ENSG00000225137.1	DYNC1I2P1		chr10	50264978	50266815	+
HGNC:29799	ENSG00000198964.14	SGMS1	ENST00000361781.7	chr10	50305586	50625163	-
HGNC:45641	ENSG00000238523.1	RNU7-107P		chr10	50590652	50590712	-
HGNC:49683	ENSG00000226200.7	SGMS1-AS1		chr10	50623466	50641451	+
HGNC:45013	ENSG00000231588.1	SHQ1P1		chr10	50629532	50631075	-
HGNC:45014	ENSG00000231345.3	BEND3P1		chr10	50655967	50660472	+
HGNC:45017	ENSG00000232706.3	NUTM2HP		chr10	50676743	50686326	+
HGNC:23645	ENSG00000230011.2	CTSLP4		chr10	50705380	50708906	-
HGNC:45024	ENSG00000213667.3	PGGT1BP1		chr10	50726947	50727969	-
HGNC:23456	ENSG00000204147.11	ASAH2B	ENST00000647317.2	chr10	50739318	50816495	+
HGNC:24086	ENSG00000148584.15	A1CF	ENST00000373997.8	chr10	50799409	50885675	-
HGNC:45025	ENSG00000236944.1	MIX23P2		chr10	50962993	50963358	-
HGNC:9414	ENSG00000185532.20	PRKG1	ENST00000373980.11	chr10	50990888	52298423	+
HGNC:32861	ENSG00000207813.1	MIR605		chr10	51299573	51299655	+
HGNC:44392	ENSG00000213659.4	RSU1P3		chr10	51319826	51320660	+
HGNC:17086	ENSG00000177613.9	CSTF2T	ENST00000331173.6	chr10	51695486	51699595	-
HGNC:45029	ENSG00000236671.9	PRKG1-AS1		chr10	52230398	52314507	-
HGNC:2891	ENSG00000107984.10	DKK1	ENST00000373970.4	chr10	52314281	52318042	+
HGNC:35523	ENSG00000213657.3	RPL31P44		chr10	52389112	52389488	-
HGNC:39567	ENSG00000227972.1	THAP12P3		chr10	52411135	52413492	+
HGNC:50913	ENSG00000231131.9	LNCAROD		chr10	52450874	52755507	-
HGNC:6922	ENSG00000165471.7	MBL2	ENST00000674931.1	chr10	52765380	52772784	-
HGNC:54159	ENSG00000227121.2	LINC02672		chr10	52972612	53030024	-
HGNC:43573	ENSG00000231399.1	SNRPEP8		chr10	53038285	53038544	+
HGNC:43218	ENSG00000252161.1	RNA5SP318		chr10	53458197	53458288	+
HGNC:14674	ENSG00000150275.20	PCDH15	ENST00000644397.2	chr10	53802771	55627942	-
HGNC:47650	ENSG00000252252.1	RNU6-687P		chr10	54452423	54452511	-
HGNC:45030	ENSG00000224697.1	NEFMP1		chr10	54599678	54600683	+
HGNC:35305	ENSG00000221594.1	MIR548F1		chr10	54607874	54607957	-
HGNC:37162	ENSG00000249860.4	MTRNR2L5	ENST00000512524.4	chr10	55599042	55600728	+
HGNC:37773	ENSG00000236993.2	GAPDHP21		chr10	55667341	55668350	-
HGNC:13195	ENSG00000122952.17	ZWINT	ENST00000373944.8	chr10	56357227	56361273	-
HGNC:38984	ENSG00000264747.1	MIR3924		chr10	57304479	57304559	-
HGNC:29770	ENSG00000270192.1	MRPS35P3		chr10	57982285	57982993	+
HGNC:20739	ENSG00000151151.6	IPMK	ENST00000373935.4	chr10	58191517	58267894	-
HGNC:49301	ENSG00000180221.6	TPT1P10		chr10	58212541	58213036	-
HGNC:30880	ENSG00000122873.12	CISD1	ENST00000333926.6	chr10	58269162	58289586	+
HGNC:12474	ENSG00000072401.15	UBE2D1	ENST00000373910.9	chr10	58334979	58370751	+
HGNC:11741	ENSG00000108064.11	TFAM	ENST00000487519.6	chr10	58385345	58399220	+
HGNC:19351	ENSG00000122870.12	BICC1	ENST00000373886.8	chr10	58512872	58831435	+
HGNC:44190	ENSG00000183055.5	FAM133CP		chr10	58715554	58716257	+
HGNC:45920	ENSG00000252076.1	RN7SKP196		chr10	58869184	58869528	+
HGNC:45031	ENSG00000237949.3	LINC00844		chr10	58999482	59066396	+
HGNC:35509	ENSG00000226888.2	RPLP1P10		chr10	59088701	59089039	-
HGNC:45032	ENSG00000226557.1	TRAF6P1		chr10	59136625	59138182	-
HGNC:29378	ENSG00000165443.12	PHYHIPL	ENST00000373880.9	chr10	59176643	59247774	+
HGNC:19371	ENSG00000148541.13	FAM13C	ENST00000618804.5	chr10	59246130	59363181	-
HGNC:29722	ENSG00000235469.1	MRPL50P4		chr10	59551404	59551878	-
HGNC:23520	ENSG00000165449.12	SLC16A9	ENST00000395348.8	chr10	59650764	59736002	-
HGNC:48649	ENSG00000227877.7	MRLN	ENST00000414264.6	chr10	59736692	59756041	-
HGNC:18782	ENSG00000108091.11	CCDC6	ENST00000263102.7	chr10	59788747	59906556	-
HGNC:23524	ENSG00000235931.2	LINC01553		chr10	59955430	59960913	-
HGNC:494	ENSG00000151150.22	ANK3	ENST00000280772.7	chr10	60026298	60733490	-
HGNC:17741	ENSG00000122872.8	ARL4AP1		chr10	60684505	60685209	+
HGNC:54102	ENSG00000254271.1	ANK3-DT		chr10	60734342	60741828	+
HGNC:1722	ENSG00000170312.17	CDK1	ENST00000395284.8	chr10	60778331	60794852	+
HGNC:18738	ENSG00000072422.17	RHOBTB1	ENST00000337910.10	chr10	60869438	61001440	-
HGNC:48565	ENSG00000223107.1	RNU2-72P		chr10	60912765	60912927	-
HGNC:45033	ENSG00000227244.3	LINC00845		chr10	61001088	61194727	+
HGNC:28550	ENSG00000196932.12	TMEM26	ENST00000399298.8	chr10	61406642	61453381	-
HGNC:51209	ENSG00000237233.2	TMEM26-AS1		chr10	61452639	61481956	+
HGNC:28678	ENSG00000183346.9	CABCOCO1	ENST00000648843.3	chr10	61662929	61766766	+
HGNC:54104	ENSG00000233643.2	LINC02625		chr10	61781745	61821246	-
HGNC:17362	ENSG00000150347.17	ARID5B	ENST00000279873.12	chr10	61901684	62096944	+
HGNC:19364	ENSG00000182010.11	RTKN2	ENST00000373789.8	chr10	62183035	62268844	-
HGNC:54098	ENSG00000234756.1	LINC02621		chr10	62289521	62304033	+
HGNC:46607	ENSG00000240940.3	RN7SL591P		chr10	62350006	62350297	+
HGNC:18194	ENSG00000138311.18	ZNF365	ENST00000395254.8	chr10	62374192	62480288	+
HGNC:881	ENSG00000234489.1	ALDH7A1P4		chr10	62741208	62741385	-
HGNC:23506	ENSG00000181915.5	ADO	ENST00000373783.3	chr10	62804720	62808479	+
HGNC:3239	ENSG00000122877.18	EGR2	ENST00000242480.4	chr10	62811996	62819167	-
HGNC:47506	ENSG00000199446.1	RNU6-543P		chr10	63110139	63110246	+
HGNC:19692	ENSG00000148572.16	NRBF2	ENST00000277746.11	chr10	63133247	63155031	+
HGNC:12313	ENSG00000171988.20	JMJD1C	ENST00000399262.7	chr10	63167221	63521850	-
HGNC:45058	ENSG00000234369.1	TATDN1P1		chr10	63222155	63223045	+
HGNC:35249	ENSG00000221063.3	MIR1296		chr10	63372957	63373048	-
HGNC:43888	ENSG00000235816.3	PRELID1P3		chr10	63427297	63427939	+
HGNC:28222	ENSG00000272767.1	JMJD1C-AS1		chr10	63465229	63466563	+
HGNC:23711	ENSG00000165476.14	REEP3	ENST00000373758.5	chr10	63521401	63625128	+
HGNC:29706	ENSG00000232075.1	MRPL35P2		chr10	63634317	63634827	-
HGNC:36117	ENSG00000213609.3	RPL7AP50		chr10	63902451	63903245	-
HGNC:45059	ENSG00000235489.4	DBF4P1		chr10	64168959	64170850	-
HGNC:35819	ENSG00000233900.1	RPL17P35		chr10	64620374	64620922	-
HGNC:39972	ENSG00000270648.1	CYP2C61P		chr10	64762883	64763172	-
HGNC:540	ENSG00000216740.2	ANXA2P3		chr10	64825572	64826579	+
HGNC:54158	ENSG00000224714.3	LINC02671		chr10	64901136	65017639	-
HGNC:39651	ENSG00000270754.1	NEK4P3		chr10	65054460	65055003	+
HGNC:37812	ENSG00000227173.1	MYL6P3		chr10	65169438	65169869	-
HGNC:51210	ENSG00000228065.12	LINC01515		chr10	65570338	65880289	+
HGNC:2511	ENSG00000183230.18	CTNNA3	ENST00000433211.7	chr10	65912457	67763637	-
HGNC:19410	ENSG00000198739.11	LRRTM3	ENST00000361320.5	chr10	66926036	67101551	+
HGNC:36826	ENSG00000226448.1	RPL7AP51		chr10	67334123	67334882	+
HGNC:50170	ENSG00000276866.1	MIR7151		chr10	67403351	67403410	-
HGNC:45062	ENSG00000213606.3	AKR1B10P1		chr10	67750284	67751225	+
HGNC:35606	ENSG00000225922.1	RPL21P92		chr10	67793770	67794245	+
HGNC:28908	ENSG00000108176.15	DNAJC12	ENST00000225171.7	chr10	67796669	67838188	-
HGNC:48213	ENSG00000212520.1	RNU6-1250P		chr10	67808502	67808608	+
HGNC:46410	ENSG00000239942.2	RN7SL394P		chr10	67825310	67825600	-
HGNC:45064	ENSG00000237141.1	DNAJC19P1		chr10	67833763	67834081	+
HGNC:47486	ENSG00000252113.2	RNU6-523P		chr10	67858818	67858871	-
HGNC:23735	ENSG00000219932.6	RPL12P8		chr10	67874332	67874911	+
HGNC:14929	ENSG00000096717.12	SIRT1	ENST00000212015.11	chr10	67884656	67918390	+
HGNC:24521	ENSG00000148634.16	HERC4	ENST00000373700.9	chr10	67921899	68075301	-
HGNC:36145	ENSG00000226318.1	RPS3AP38		chr10	67960702	67961464	-
HGNC:46236	ENSG00000266467.2	RN7SL220P		chr10	68007718	68008017	-
HGNC:33311	ENSG00000236375.3	POU5F1P5		chr10	68010205	68010862	-
HGNC:23246	ENSG00000138347.17	MYPN	ENST00000358913.10	chr10	68087897	68212017	+
HGNC:45926	ENSG00000222371.1	RN7SKP202		chr10	68158079	68158408	+
HGNC:13907	ENSG00000179774.9	ATOH7	ENST00000373673.5	chr10	68230595	68232113	-
HGNC:54123	ENSG00000233590.1	LINC02640		chr10	68233251	68242379	-
HGNC:45073	ENSG00000234102.1	KRT19P4		chr10	68260557	68261499	+
HGNC:23301	ENSG00000108187.16	PBLD	ENST00000358769.7	chr10	68282660	68333049	-
HGNC:5043	ENSG00000096746.18	HNRNPH3	ENST00000265866.12	chr10	68331174	68343193	+
HGNC:19761	ENSG00000204130.14	RUFY2	ENST00000602465.6	chr10	68341107	68407294	-
HGNC:2939	ENSG00000138346.15	DNA2	ENST00000358410.8	chr10	68414064	68472121	-
HGNC:36135	ENSG00000234806.1	RPL26P29		chr10	68424560	68424997	+
HGNC:43219	ENSG00000199638.1	RNA5SP319		chr10	68461407	68461525	+
HGNC:10986	ENSG00000122912.15	SLC25A16	ENST00000609923.6	chr10	68477998	68527523	-
HGNC:36735	ENSG00000226493.1	RPL26P27		chr10	68499532	68499968	+
HGNC:15660	ENSG00000214881.4	TMEM14DP		chr10	68544489	68544833	-
HGNC:29484	ENSG00000138336.9	TET1	ENST00000373644.5	chr10	68560337	68694487	+
HGNC:31435	ENSG00000213025.2	COX20P1		chr10	68632371	68632727	+
HGNC:36691	ENSG00000227583.1	RPS3AP37		chr10	68674356	68675100	+
HGNC:24236	ENSG00000060339.14	CCAR1	ENST00000265872.11	chr10	68721012	68792377	+
HGNC:32761	ENSG00000283551.1	SNORD98		chr10	68755172	68755238	+
HGNC:23508	ENSG00000165730.16	STOX1	ENST00000298596.11	chr10	68827531	68895432	+
HGNC:47660	ENSG00000200218.1	RNU6-697P		chr10	68846805	68846911	+
HGNC:17906	ENSG00000107625.14	DDX50	ENST00000373585.8	chr10	68901286	68946847	+
HGNC:47534	ENSG00000206855.1	RNU6-571P		chr10	68911653	68911759	-
HGNC:2744	ENSG00000165732.14	DDX21	ENST00000354185.9	chr10	68956135	68985068	+
HGNC:23419	ENSG00000198954.9	KIFBP	ENST00000361983.7	chr10	68988803	69043544	+
HGNC:45078	ENSG00000214875.2	MED28P1		chr10	68991137	68991707	+
HGNC:45086	ENSG00000229001.1	ACTBP14		chr10	69022778	69023866	+
HGNC:9361	ENSG00000122862.5	SRGN	ENST00000242465.4	chr10	69088103	69104805	+
HGNC:12711	ENSG00000122958.15	VPS26A	ENST00000263559.11	chr10	69123512	69174412	+
HGNC:35705	ENSG00000233163.1	RPS12P17		chr10	69161530	69161906	-
HGNC:11471	ENSG00000156502.14	SUPV3L1	ENST00000359655.9	chr10	69180234	69209099	+
HGNC:23302	ENSG00000156510.13	HKDC1	ENST00000354624.6	chr10	69220332	69267552	+
HGNC:4922	ENSG00000156515.24	HK1	ENST00000359426.7	chr10	69269984	69401884	+
HGNC:36381	ENSG00000229197.1	RPS15AP28		chr10	69300432	69300817	-
